Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(BNB),Value_OUT(BNB),CurrentValue @ $372.11/BNB,TxnFee(BNB),TxnFee(USD),Historical $Price/BNB,Status,ErrCode,Method
0x691bd319a389385bcfc27dcd057b7da2c278db2315146b3f70277adbb0af8618,14283135,1641937475,1/11/2022 21:44,0x5d38f4f6ab46e047c364ba0c2c7f6e98fb9addf8,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xaf2fcd3967bd795f73af0cf12428d4064dc255ecc47bb05bc04290d32bb04c73,14283136,1641937478,1/11/2022 21:44,0xba5edf064de4b8ff0c15c54ff34760fa9f031ba5,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x07a46a0f580e18216c7ca42ff21c08774b15403b6edeffa26c08e56b75d18d4f,14283138,1641937484,1/11/2022 21:44,0xc9225ff1f23cb33693ea7a5b6f7b504bbc530562,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x77681b4430e0711f62abaa2d29c7ab470ac816f350eafa24c9f2d12aa0bdfa10,14283139,1641937487,1/11/2022 21:44,0x0cc4887cd2e7eae2aa04ef6b0c1025a46fb1bfcb,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xa3e386e96d5e88ba409150e3e4d9d7b13c4e1a8912986ddd3d9fb96e8e3a4a44,14283142,1641937496,1/11/2022 21:44,0xb79252042f6639d02025ec881d52434cbe8cfb70,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x99b35242099a8571f73e5a8200bd67c2804e6a7fc17fb09804d665f429f89a96,14283151,1641937523,1/11/2022 21:45,0x212c35d2fe5b5395a0e384d3ef0b5a5c34d79a27,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x19f07224d7bd96db8001e52f6160f8e2c6d1bbb4de52ebabb2da1c22718d8b61,14283151,1641937523,1/11/2022 21:45,0xa4ac73f7cf533a6602ed3527e391c40fc54d5f91,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xe7181f9bb28ad7322ee0b4c9f4a85322b276f18d18d44e54b01c88f08ec4503c,14283155,1641937535,1/11/2022 21:45,0x762381cd0db758a7beff49f847df94b2efab8a3b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x0acc93a4f3bac85e4e5d981c20776e6f6cb83988281257ba4390560b14591d25,14283159,1641937547,1/11/2022 21:45,0x47033ecfe823eef042f9baab15e9e5fa5f28d43a,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x7cadf393c7e9d2b304cbebb0cd274ae06ab915f4e3f3507408bfdcbb58b16401,14283160,1641937550,1/11/2022 21:45,0xf04847ea3da18080b4096d1b1d16f969ebda4685,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x7457885a06a745259ebdadcc0dc406ec816ba4f90886f826766484551656f344,14283166,1641937568,1/11/2022 21:46,0x31caf8574c488c5ad2720ad1c48fb12e101e1ef0,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x04ee01c819623a1856304c1ac33e3c8a483e8f0e144623bac5df9ee9d1db5e7b,14283168,1641937574,1/11/2022 21:46,0x422d26bfdccce08cbe1dc1d0635e50c8881ced4e,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x1ef8d112d39f4781fbd12d3c5bc374bcc109112deb7bd6b2ade8622808e51406,14283170,1641937580,1/11/2022 21:46,0xb18f82e2589bc2bb720b2a50783d051d4b49c11b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x53ceeaac45d72940f8d412e2a03274b7b171c7b9c1e9f11e40ac26e9f6158642,14283171,1641937583,1/11/2022 21:46,0xa2d294ab7c74a12fae4945f79f02e8c0f448add7,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x0f825c475c8ca08efb3ede7f10714e6c2b638222697c0136d8e471fc92062889,14283174,1641937592,1/11/2022 21:46,0x0a00834c8473f63918f1215eb50a2e0045d6aa88,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x34e1544dc75b5c838202d12fab7bcb019ec06cad7a1f9980ed9e2e037c1e39b9,14283177,1641937601,1/11/2022 21:46,0xff271c4ccb4f7dddad2f4f9452f1b1c2a9fe9a7c,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x21297279421b16957ec25fe6b9c3c6acc8f267ea02d191eb514a0733b1ad7073,14283177,1641937601,1/11/2022 21:46,0x58c537ae3995369ff2f191fd7d240ad9b4c7e7d1,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xaa38d215ca2d06027eedf91b149653b83984af17870ef5f168c666e55f4f1e94,14283179,1641937607,1/11/2022 21:46,0x6aac1bc25850dcac441bb2eb14a9d12ac9f0da9a,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x05fdc229abfb48bbe33c70d77256d9040e6201bb030be2bf47b3a5fbabd13753,14283181,1641937613,1/11/2022 21:46,0xab189f7661c82d546aa06a0c4a04882ac700f0dd,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x00b689715f8bf3ba941251aba0b78046b70dc69ec90e566766a2f72ffc834a9e,14283182,1641937616,1/11/2022 21:46,0x1f2f33fec60a119a28c536599ce0a5e47e43b0b3,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xc61bb8136f015ee5d8c7d1a1a5cf55a24ab4472152a1aa0baaa908033bdf2e5e,14283183,1641937619,1/11/2022 21:46,0x192b447d08d87318b6d4c1f1eb3159e948700098,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x0ed53567e4851eae4b31264468b769aa1f74ff5c4bc7c5508908f15ee1339863,14283184,1641937622,1/11/2022 21:47,0xd7aa178bb566c614d75b3aa0e64ab90c2feff80d,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x752369ca302a697325872a787ec81cb4ed0ec24ba44d86559e4768abd9c8efc3,14283189,1641937637,1/11/2022 21:47,0x3dc66b2bbb8415f6ef99e409ae390d302c0cb570,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x5ec8d1274ea867ab049560e0689e649bdd19ea92806deb28857b42c9484b2753,14283189,1641937637,1/11/2022 21:47,0xc5cdc2b5ec5ce3394f58b33b38e27755520c5b1f,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x61790f8997b1433aaf8ee0150c1a5ccdb5575b7cca98106c702519e77bb5759f,14283193,1641937649,1/11/2022 21:47,0xd3106a0191cd77528d52e48370b66a94c628778c,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xc7ed98ed24dc1ec366757387ffe6417dda3585a74c26b6ef222c169ed0504a90,14283193,1641937649,1/11/2022 21:47,0x0813b13f440b05a753d532a498eacfd34422e42b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xb80efd99edff65b098eb72882b805345b97fcc13b4a39feb910b0681940f9b44,14283200,1641937670,1/11/2022 21:47,0xf3ac6ed78555762a12e498de9faece69acb2d561,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x21b457d688b9fafb0b4e5b429cc00966df877b4d460d86879b7c1a52ed5c66e1,14283201,1641937673,1/11/2022 21:47,0xd4d50342c08b5f2d283709c4f30b14412a01f89f,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xcbff37df005fb9f91e146ba7320ccfe5348681a9489744b99a85ba8596debbb8,14283213,1641937709,1/11/2022 21:48,0xb67693f90ff6d63030a36bb5d182edf9df2616fa,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xf60bd79d3a69b10495ddc8cdacd32f41e43e7670148fb0e67c66b63c702b3b5a,14283219,1641937727,1/11/2022 21:48,0xa8e6eb7c4923cb9dc40673d5b13cdb0baeb337b0,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xe5102f3d5eaa56d70e2e38c3d83d0b13c949dcaf9be7562b11eb9a3e2601cc99,14283220,1641937730,1/11/2022 21:48,0xc63cf58b68bf64bdb5314c9304fff8fb77592530,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x72990654e842be0bd5444a5243eb2fd827253bc4a2dd1a0049d87280dbc56551,14283220,1641937730,1/11/2022 21:48,0x9d3c511223b089e2e4758e18fe53d53deef7cc67,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x042a8c036107e492ede4305c3f36de63972e9c27173e236e3cf581318da3285c,14283229,1641937757,1/11/2022 21:49,0xe1b901565004d19af495daa4be03722a2f2e7b69,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xbfe2fef7b0a0c2e8bda2cf2ca763501c4b6559b70d2cab5d960fe113104e6180,14283230,1641937760,1/11/2022 21:49,0xc096c8b0ef1103b359b2950216da77a6977eacd5,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xb9b37058d01dc90704e294686d32e0aaa0bdca7ec23563bf949c7cd4d6bce86d,14283233,1641937769,1/11/2022 21:49,0xb60612590d1410e112ca06f06db4ca1f0827df34,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xc03175ea54be646647f688bf395c3a91d204fda269c072242723405b66642e84,14283237,1641937781,1/11/2022 21:49,0x77804e227c515443376f20f8fcbeccf6de7380e7,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x1e359e38c814421a04f95dbd8c76c8817efea525bbd0be00389b963c2e674170,14283238,1641937784,1/11/2022 21:49,0x3a89408e41f6dd7f1870fe53bee6f01f48fb1da6,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xbb7019adbc6bcb0440208f94472493193ec07fe131dca6ac233268fad55c769b,14283245,1641937805,1/11/2022 21:50,0xdb330d3c61cb94b78dae783ad01a00bb5ebb3a17,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xe0dd40aa84a20f7e814fc8a56b202a736583af8b83b7e925faded614e50b899e,14283248,1641937814,1/11/2022 21:50,0xcf62026311482699df27db798ccd92f0e86b1c46,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x5a24833fc1254e95212d5732f3a857b7982c398d5b80ab7cc81f6b3e8f9c87bc,14283251,1641937823,1/11/2022 21:50,0x9fefd55674ebc732075ee6e361b696e891633724,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xcbb9cdddb1cb723d6d6d9eb3d43545c98ca5565429f2c98fb937a3063290c665,14283252,1641937826,1/11/2022 21:50,0x2b18901d7b76b7485357fc13f7565bd31e23f971,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x813a044cf9323c285339134e521bb3c86461f1f9a0cedf3be1a2ddc921945f4f,14283253,1641937829,1/11/2022 21:50,0x3e2524eef486533fefbfd221498ff6a96530a964,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x33dc26826c98459a0b247b9e8df22d5c1e98b6f62eb099321d46cf2028a76f23,14283254,1641937832,1/11/2022 21:50,0xe7648d2d5d0520702fde03a0253ae8ee9019ef55,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x78d2eb93774ef3554431a82d5a27d8945ebe09c42c8457af4a34d81b56be9832,14283262,1641937856,1/11/2022 21:50,0x9f237e87e6ffaf390fbc7db4ed7fa13af58ef4b2,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xe9ad037083377d20ab0a706bf76489307a1ed928cae6f1d2b9c1406636da2379,14283264,1641937862,1/11/2022 21:51,0x9e20f1e07b7ec84df782dfdf54dd2da144047725,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x5ff00f5323c082c1af1837bcfe03ff1e1d1405efd3fbab56464461fdce573429,14283265,1641937865,1/11/2022 21:51,0x1c9df4b72de9088b13484d527f2fdafdf5562b15,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x07e4882aba9e0b160830263540c7af7f797e3e32d53555096824060cd1f456eb,14283270,1641937880,1/11/2022 21:51,0x43e963487cd3599e8f58cfe9e34b2eed59451e97,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x2e1c007ca6b4c74520e02f339642840cea735d10ad5c52428d693ac774cec716,14283275,1641937895,1/11/2022 21:51,0xcf9cfd12e8b9d19734f74a0f029c16154cb4f918,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xed89b7eb4005e62d15076c408f279f74d5077e0a2e399c320428d3e1879c92cd,14283277,1641937901,1/11/2022 21:51,0x99aa4f42b3d94c64d6b83896e4cad1fe8bae4dcf,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xd18f86d7794e7718b43569c04bf6d63398cb57780b32c487501af421f816f971,14283283,1641937919,1/11/2022 21:51,0x8d172f2ffa4ae1b721bd36cee253920c0cd03a62,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xd16c432bc10b236de3bd283bc0982d1624f25c6a21e954dbbc544359d5b22a5e,14283284,1641937922,1/11/2022 21:52,0xd3b883e92cf00b7d6b47bf86273207ef9a234be2,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xc01e236d9f48206d961d97228f2d15c6a4355ffd4ef0c383feca9b8aced2a28c,14283286,1641937928,1/11/2022 21:52,0x40a5ddbd38d938fa9da88625e97c0613f2eb2d24,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x3d3aa0a8d66417e2205e0cabec2714a6c8a7cc42c9ccfab7a89297af73313c50,14283290,1641937940,1/11/2022 21:52,0xacb988cb8fe2364c60904b947182ac46f159b937,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x5017d488f33ca9feed42a5ce6d4d9e4e01ca031314b5c8361efc893e5b5c23f8,14283291,1641937943,1/11/2022 21:52,0x22faf248fad0c98f1cdfdc23481ea6c6ec1a2edf,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x3effe1b70e6fd20c59d6c9f1eb81348d5898565e92b0604d50fb67ffae6c6655,14283300,1641937970,1/11/2022 21:52,0xeed3ce185f6ef84fbf77c78a524e928a0376d5fb,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xb8c8e387f571768a6f6be8d80409acd9421320eee17751b0be51101aecc36fb1,14283303,1641937979,1/11/2022 21:52,0xf87228b7e3842a7b9225d1812d7915d36af5382a,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xad5db19823706d940f9f3633f4c3bb8a3d4afdf3df8b45980e9a6378a1f8f8a8,14283304,1641937982,1/11/2022 21:53,0xd3734320b847b92a70d4ba20e7b6a83d4393d3be,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x27686e8d049d909eec2ea4db2c1bcb1868b4d02d95c30603375846d19f1b2f24,14283305,1641937985,1/11/2022 21:53,0xb2a22ff1de481366776c35b987d7e0861fa3bb31,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00014726,0.054796919,463.38,,,Approve
0x7bda5199af09b08df153c75e71930b2f60e7bfb7b4f2d8f31708367d4a4744e6,14283306,1641937988,1/11/2022 21:53,0xcdf16a03a01071de6584cd104884c753715abe7f,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x1ad03822f618d8ad419a7550742b3e83fe28d3b30f02350dafbc7ec8b089a93f,14283307,1641937991,1/11/2022 21:53,0xf0f9a298b96e645e7a96918b5bfa99bcc778a9b0,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x3c2824ac08ffc853d963173a3fd570a00cf702729689f496b5a6d74460e97886,14283308,1641937994,1/11/2022 21:53,0x940c2d842932b3e2fa8784da5f6d4a043b99f9ee,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xa0ddfcf9e9754f3b7b822c9b373a4d9e646ebba4a103c1736c440f8017759bf1,14283311,1641938003,1/11/2022 21:53,0x9cd67d6f8c7696c33bde34916c305b21acf62042,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x3b5d25dfc9a5d1b76480848739a51334dbe960abb81e521392762fa1fa711f65,14283314,1641938012,1/11/2022 21:53,0xfe2496865a5e3bbee67a9b867e02f2811fca71fb,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xfcd8ad11f46f3289d31de801b2978a4d61b7f7cbb0ed38b652c09829856bc69d,14283325,1641938045,1/11/2022 21:54,0xf983696419852b943bb9f9636634718fd420e9eb,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xc0569574de6ef0a59c8099eb51710586d0f6e79f7b1f454f0dc2c76dc9ee366c,14283326,1641938048,1/11/2022 21:54,0x484bfcbacc65a6019943b2ba4bcd69a1a2b72e59,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xd0b0b984fc11056aaaf639a273464d2d71c2574957d6da4468bc20ab695cf2c1,14283331,1641938063,1/11/2022 21:54,0x5b14b9cbad1b562089e230d7f7cc1b3ed4356fd0,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xe4200c60fe41298b63ee4ee1929e5d1140b0ba9b7fe4ed3063a0e073df43954d,14283331,1641938063,1/11/2022 21:54,0x49ae3f1423d5ac1d3846921ecc93f4f78161cd99,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x67bc5186f839351c29db43350e82af6847d6302867864cf804a56dfe3bcab15c,14283335,1641938075,1/11/2022 21:54,0x3cfb96b0d0f203cbc3b225ada8a4f39f60aff2f4,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xd09e03c276c7c38a04a48a9f1a4150d948700567d15f2d6cfc1cc820dd5fb1da,14283337,1641938081,1/11/2022 21:54,0x73187fdffc76559cbebe05d6258af35d64b67743,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xe6cfc015ce90dc2b44bdcea44047d57f9b6e63b5a74e6b3ea2b8a18f54d40cf1,14283346,1641938108,1/11/2022 21:55,0xa1dce03c51b0ac5860cc1176dea560ef75301ab5,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x09e0dcd3d9f58e559ac91082aa4a24638735c33030410749e81ea7debabf0337,14283346,1641938108,1/11/2022 21:55,0x26fd7384ae47cd59c6f041bc22f777f44154bb52,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x7bfe09eed9bb2d5c76b84ef38fdea2faf070e68e1c205f70b0755b6fc3840e91,14283348,1641938114,1/11/2022 21:55,0xf57bd628e2776691242140d14f42489683895e41,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00044452,0.165410337,463.38,,,Approve
0x008f8d9e7941376a39a77ab5a1fb148b6d9bafe959d4d7733e6ddc9b0dae12ce,14283355,1641938135,1/11/2022 21:55,0x262dc603a1207591a5a12cdcd980a42037772359,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xf7cb91beabc8cafa568388ff93b0e085eb409ed2d10b5740ea37057b07acd513,14283374,1641938192,1/11/2022 21:56,0xa838809f61c9244d0842450244e9beb648c97100,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xa003eafb03c57e8d6dd5a26efc1708af9e7f38c374eca66d5d3bc7134b4d22ae,14283374,1641938192,1/11/2022 21:56,0xa3dcd6f71f3273277c1f8a157862e2afccd39e50,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x93d2054f4803ec72fcf45deac1cfc48cfb16e37d15cbfc0e754b6f7689664bb0,14283380,1641938210,1/11/2022 21:56,0x16441cc86ba6a0cca141ad6091eeccb19443f6f5,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x29c1b4e4092e50f259eb79fef3138d621a3e93f8b7dcc4c91dd71b0dd4ca4c32,14283382,1641938216,1/11/2022 21:56,0xd3137741763cc0eead8cf7b3bcf9e895b61bfb51,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x27d0ab4c6654eb0d29bd5808eaee8a0af3a873771a51a206c2ea7bc9f268a090,14283385,1641938225,1/11/2022 21:57,0x7cf957174fda8fecb811c906fc612d2bbfd40b8e,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xfa1793a46b1d308375b9dddf932859406607f0431294306db07120c66cdab103,14283394,1641938252,1/11/2022 21:57,0x272c9863d0fcbfdfed3820828913f465ad0d3d2c,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x7ad64977e34b45d1e65b701e55abd6885b2e3eea3c6cdebc81d6f955fe319a08,14283395,1641938255,1/11/2022 21:57,0x73eac4d93e043abb08c393b4a6e2aa4a12c5e1f3,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xa2eb9ccacf0fa1bdaf9e4776686ac067a4ff814e47b95676334abff493d65e1a,14283397,1641938261,1/11/2022 21:57,0x0ce390ec4533d9afbb7280037d61b8c8dcaa6696,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xb898d489c90e032cd9c4f6cef71f7674c31a7caa6756bfd762d88ebdede753ce,14283403,1641938279,1/11/2022 21:57,0xfecaf0d5551a0a9fcc58d2d30aeaf6f7ea965609,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x2dda8bfda03fb437dfc2d8c86721029eb9e176ee9075ada1f31de7403caa1640,14283405,1641938285,1/11/2022 21:58,0x6c96a234d110349bd841feac25971f3b7a9370b7,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x094bfde2b527dcb1b298351a4d74d41df8ea09750342575c4405141afc62282d,14283406,1641938288,1/11/2022 21:58,0xa0bc6ea7b5dd04d87ea974f639753aacb352a332,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xec21199cbaa3928dacc68ae4523485e50bbe6257b7c3fb4c2e7b5bbd7c14db94,14283406,1641938288,1/11/2022 21:58,0xa8a85fa9a8947ae617fb9bb27552ca6d1f4d8b09,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x67022a215c9ec260b1771dc08d00ecb6785f73821d210daf0c2e2145686f6f44,14283408,1641938294,1/11/2022 21:58,0x501a42174a27896cb53bb5bb8c4dbfaee6b870c1,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x4eb21818eaa110eda21025e924bd2c7542602ef770bd51018ce736ad457350b2,14283411,1641938303,1/11/2022 21:58,0x16f0a723220b3852182bc2cdb1e27fd65c280f31,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0x3919c11abff42b4ca32c59fb495831e215ecb5d85fb74d130fa216c8020de286,14283418,1641938324,1/11/2022 21:58,0x363e44430cbe6248e229843c6bae948f084c0a88,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
0xbcbac002357cbdd15c4962464e12b6b22105b21a857ccba164f7bf14f41f7174,14283421,1641938333,1/11/2022 21:58,0xfa04fc81122c8cdee26638413d52e02ead85e4c5,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,463.38,,,Approve
