HolderAddress,Balance,PendingBalanceUpdate
0x73eac4d93e043abb08c393b4a6e2aa4a12c5e1f3,0.007268719,No
0x9add913dabb105e552162cc9c962e8e4febcf140,121.2160923,No
0xf9b2b204a72b5c7f73db7cc33891787313a82c85,19.98,No
0xf5841f25db68dac1809b6f047237bb772cf95a79,0.035412876,No
0x714b2069032573c447a08a92173af0282046f585,0.00021326,No
0x0530f033240450539bb4d5326aa5d012f1bf1fde,0.763232483,No
0xc0fd0b3900198dbebd1a2bac9454a82d91093395,8822.40218,No
0x83aecf1dfa32da1c223885e5cd95ec675539a819,108089.6438,No
0x9ed1cc134e481bb5156379e42f5ac312065ddd43,2.944749097,No
0x3e622a7b1d22fb9079e1d9133515bfed8b93f107,6.201071239,No
0x846b923b1be30fba4f8ff83618c6ead08aadcb8d,1.75E-09,No
0xb518c2bd2514ba42d0d77d37c3b7436552b8397d,0.623139136,No
0x5beed4b0dc8ef71323b4b7c38b1e1b85283d0b8e,515.6690729,No
0xa64caf5c465c97bd17b63862eab48e87a7787e7a,6.00E-05,No
0xd0cd9afc43ebbbacb0b987983c52c482bb865ded,0.00016881,No
0x104d7947a38466ee348a5b7a76ec732f230896fb,1311.605659,No
0x93f4402dd1b83e8a5abca5e93e6deb1885fee29d,1356.056676,No
0x466338df61873dab555b068b6a42f45b0ebb7a2c,22560.12136,No
0xe6cfa69d0ac012c56c69c1786319cd646d45b61e,0.000159806,No
0x44e3daf6bfa2905ea385cc56a4324819755b8fee,0.246051686,No
0x482774bc19a11205dcbad5c56d6af915a4449476,12.36329275,No
0xf8e6467fe6e5d9dfc8cba20919633f8bacdf9da4,51.99606517,No
0xd4105c56dcd0497b3b220eb2fc88022465717a2f,295.3809505,No
0xc9225ff1f23cb33693ea7a5b6f7b504bbc530562,0.706162049,No
0x261de6fbf2cc03aff9a536ee8b0eff86c9132bc1,164.2906566,No
0xb536e538843430d06d3c490e2b061e259a30738c,9.87E-05,No
0xa2a6d2d41ce327acd96012c59e55a5d9aca1a438,10.4447595,No
0x49373c9b31644bae4bb62c13e5fb8ba237b4256b,11.5794913,No
0xb483d0f40c82b8dde06dc70c4f2027c51154f85b,441.1242751,No
0xee93e5e3d3322d0cd8623b0da5ba9227df7f8ae4,3.48921302,No
0x9a90b19dc61b05ae501934ff59acb767786ddcd4,1848.208423,No
0x9f1c6b37dede7584e722681c8f9d55e5cf1788f5,0.306055541,No
0x0951a927865a4a2bef1efdfc1e8f71185ba7d163,511.2719751,No
0x90864a61c9163c7a28270360e265ec2fe4947178,16.72556097,No
0xfa0b22d625349a694da84f44b08eabec690b7e47,251.3889478,No
0xd8bcd5b7798f9b3452730edc789d85a3ee02dbdb,8.77E-05,No
0xedb9a16ef55143953951480b3b1c66151467b30c,4.57E-05,No
0x5d6348acaec894cb5fc7da9cb962e9a46c59fa4a,0.000460824,No
0x860aa8858fb89281edc6e35bb42222962ad2deaa,254.8066667,No
0xb34b4b52ea5ec9f9965f01b3652aca16ec7e7f16,291.1428571,No
0x21d398f619a7a97e0cab6443fd76ef702b6dce8d,1.98E-15,No
0xe04708a3d712162b2e08c2ecc35eb5c99139c526,1.08E-13,No
0xd313d1c6320e909e53467c239944edaf456328ae,3.98E-13,No
0x7de10ea8b851777a8ed302562c81b5c049ce9ec5,57.09595692,No
0xcd2915cf8a4121e8efab77024eee8af4cd50afca,6.29E-15,No
0x2c52ea643b861e8c1f9ebff52bc46cbfc102a6ff,2.47E-15,No
0x206b9efc52a4e7ffa5a06165c8f975d84dbee6fc,9.57E-15,No
0x16ff408bcdce1521db8edfecd7bcbb91689e5043,9.35E-15,No
0xc43d08e5c59cd9ce34144e337829bade934fe9da,105563.3842,No
0x7f547ca5469fa33cc126aa821025e30185419324,27.08004957,No
0x663489ddc752f692e9d4fb68bc092a04481000eb,47,No
0xefcc5406d1354d668a25a418629cd83c2d185aea,7.126580294,No
0x2b2251fd754d4dc5011c63a6157650ab7c6d3e71,0.000622072,No
0x1ccf10f23ab17073e4f140372424f8af0cad8f6d,1.40E-05,No
0xc267748b2be047fa54883963567b114446d12408,8.282275465,No
0x94f08446b390db75c28fc3f16e77fb8ac31e8c03,87.03298893,No
0xfd6b84a98b3b867c2683380d6561166d6bcc1f44,12.5,No
0xe5f68503dc460ec296697074bb5ea56da276e39b,4.45E-06,No
0xbc7c98bd8c68dd4697622af3348de6c2aabc8736,196.3333333,No
0xc563109ef24a191055e35cd39a33c059fa11392b,15.81481816,No
0xab3ee4425673e4903eb4f527a47e239f01de242e,0.005145557,No
0xf5bbab0216b69477de1b7b7ae0519f3b527fff77,7.00E-05,No
0xd3137741763cc0eead8cf7b3bcf9e895b61bfb51,0.079714225,No
0xb5dbde07e3f9ae85bd9bb08d5df000a722aabee1,11498.36998,No
0x2c1c00078bc86fe96871eec5d3e93cc5d78270f5,64.18943202,No
0x325e15693287dcc6218afeac5ef5bf08036810ca,6.081132402,No
0x0fabd63492ea9d421063ea827bcc753bc69e6540,64.48469001,No
0x9dfb6db2683c6d5ea6b3a1de053ee43f9136d752,20,No
0x0813b13f440b05a753d532a498eacfd34422e42b,2.32E-05,No
0x34b16e2a8bc7260f34464298e2979d00409b54f8,7.05E-05,No
0xb699ccc2163a10ac2664b8df5514fa8e3cd2423d,537.3892968,No
0xc2e0a40c91f05b558eb7f175b8249ee63cdbfb6d,33.3088379,No
0xcec9e2dbfe5ba2c8e33ab113abf3fa5adb5856fd,6.25E-05,No
0x009b93b230b7f7540c1576f5d02dcd6856bf445e,0.005004305,No
0x593ab301f24337b904da57799241b57b2d613fb4,6.855165044,No
0x939827138153566290694cd9ea2c801b45683ad2,11738.50175,No
0x222368ac25193b5e9ac300332be849dfea8f03dc,0.261431268,No
0x7eee2acc10613025fde276b0b0bcb345ff7b4971,1786.536744,No
0xfbec65e7eb8a1a537998b800601c22d000d712ae,1.444388901,No
0xf5b37f9760f1532d79da3c1e6fccf01ea0c6bb2e,1451.346988,No
0x3fa51624bfbc3f17bd043042b9595f7e36077dca,0.601033268,No
0xc3e19b1b5e0b054b1b7102635808d4cc040c82f0,72.33420815,No
0x87870c81197d73f67d9723d8aa03c73e19577f38,2.68E-05,No
0x06c94de0350e10973dcdc4199ac119226f6b07d4,1.87E-12,No
0xdee019c407776ee896b953ddba74244f1eca27b6,0.003472011,No
0xe14b74214082a0ac923c0c1d045c1d8042709a90,66.66666667,No
0x9c1ae0d3b78ba948720871f4c02b2cd19f2e0532,5.25698806,No
0x8c2a3566ba0bc2b478e7971ec0b6d06e9e78c0ef,136.0806813,No
0x88549ece7398f150ac92711900bd1bec8d2841ee,3173.780872,No
0xe12adfa424ed93b9366ff8c14aab3800d801b9d9,11.8823759,No
0x0177039f8c845ad55924065af19b226c7163efb4,2.62E-05,No
0x773fa9e74c8da63dc4fad23ebf674a65a3c3d4ad,24.45019507,No
0x69c272e063e5c18478c469bfa607aaa33ef957b4,22.03610944,No
0xd3049959644565628baf1d0a8a09f03c522c17bb,1.858624416,No
0x8327c6ba807c1456a786e60608aa8b3f55f23176,1766.666667,No
0x3dc66b2bbb8415f6ef99e409ae390d302c0cb570,0.022852955,No
0x5c64461798fe85f4fa768755767c9d920a3cc791,0.004113403,No
0xec4317dd6d90c83777d809a69eb5079352fe76b3,0.008144868,No
0x102d32db824f0cb35dbffc0dce63c38b098c9fc1,0.005379215,No
0x1519da6ebafd05e6906c16c529d05477d2c2618c,600.2857143,No
0xce748f49b1acee9d038c12a4cd43053b5d476d95,0.000541765,No
0xe4acc186599942b1ae5468c74d2d9835062e777d,6.70E-05,No
0x2149556f315c9f08368286300d745e35b67fc00b,490.5991615,No
0x2ccf66f4b35a3871d22a95a07fa42b26fdc928e9,72.42477237,No
0x978e0415d0223027cd66a2d3186c9725d90113e3,0.000242846,No
0xebdf50b5d95e713712c837ad6c51cbeabb513e50,2.19E-05,No
0x48a16aefc6b19c822a7dca55349151d12a0eecad,12.3588028,No
0x534b80741f1824643668ef8dcf5101c6028f0189,0.019117726,No
0x5ddcd61c1b79274bea2cf5107c5f54a62912f133,7.12E-05,No
0x7071dd33d009911694c20fa20a17818cd2fbdd56,0.000692753,No
0x4e8910eee1d630029720116eb354a1e0869981a9,14.37866378,No
0x284b0fcbb8ef5a685da1f2afb7faa0d5c91a8543,1439.338073,No
0x53a22a85f1f28c98a2f4358df578309d95e1500f,13637.95194,No
0x9402b92a166dd51f0a433498de4ca357f3986dd2,242.0408006,No
0xb67693f90ff6d63030a36bb5d182edf9df2616fa,13.77945408,No
0xeead2ae6eb6d99f16bedae7996027bf51290c1cd,0.135567861,No
0x7e091a0a7950ae35f2bc68a495a86d9199fbf496,28.54354286,No
0x54720c057ff33dfef6699e9d57db59933d534d54,0.491592395,No
0x476d20cbba6dd37c828558aa104ae3fd2b34387e,3.243350151,No
0x97c39e1c3428186cdca2a6397c250106f6e333b8,4.472076284,No
0x59c9d049149d99dd524e068b6e457c9dd4228ac8,3333.333333,No
0xef593c000c98b9cb5bc22d3ad722e4eef817da7c,0.255823652,No
0x56ad85b3a08ba7f23c5db70280f2e84a3fad2cfa,7.12E-05,No
0xa395a37cc73ce936cd1c84d7ad31c699bfd59475,51499.55875,No
0x9f73febc57c35c124c8578688f4d2e1bb23e6e0d,333.3333333,No
0xd1bf2e5d96b2e6717ce36693ab81614ba155b37d,1.05E-05,No
0x321b66f66167b270db8c682ca71357d9c132c465,846.4178255,No
0xf87228b7e3842a7b9225d1812d7915d36af5382a,5.346622213,No
0xea5c5819d1b48fcc4831b48b35b35aeac5fd220e,143.5,No
0x7688c6cab0e8593d173fc828885da25a44dd8aba,38.15712381,No
0xabd5f2502441d0f570fed9963e63f84849787fe1,3.815472309,No
0x7c186a88e1a35df60f254b6820fa5b31378a004a,933.3333333,No
0xf84df2195382c3b6a08b841511300b6218873085,3.203454082,No
0x8649529178120ec8f1223e1a217b97c28b02776c,0.511174232,No
0x45c1fc4cfd0e1d7930f6845e84a773b511553584,1.667445592,No
0xd055dd9b13945397618e17d73cd636b6c9a77d82,9.188252172,No
0x0878708a658b48734adedbf421c7a630058ba141,2.72E-05,No
0x6527247dfe45924a064ce7ee22734ead80b449bb,6.196845199,No
0x5a67c07fa97478f79bdd01f63e7694edd226d5f8,3.33E-06,No
0x6f89712eb44df51642b30a289ec64435762bc871,0.152407757,No
0x412c4612f1ace66648113adde7a85624ed5cded7,1.41E-05,No
0x6d36a112a4e43ec9c68b960db45451342533fe80,5.22E-05,No
0x900f1e4412ed585ad832b9168847c3281b65a98f,4.96E-05,No
0xdfcf1387e651ef035a9d8775bba55566320b8399,24.15000329,No
0xff271c4ccb4f7dddad2f4f9452f1b1c2a9fe9a7c,0.101131833,No
0x781a5cf63d79354f53ebaeb8966e574b5858a414,0.05676616,No
0xe027b5d59530cf15fe0eba313e1374eb2fb6355c,309.7971429,No
0x4c89dcd8238206f7317ce6727da07571277f6af2,18.82702548,No
0x72c10542c6101eaae96bd8a9785728231764586a,0.553416122,No
0x55b4a6820f13688c734e0e9142e1cf63bc526661,55051.78842,No
0xdd48744fc57cb44bd9b25f27567ccc46eeac181f,55.85797179,No
0x9602d5a43df76ec10f82f0346027ba29ef40cbaa,1689.907355,No
0xd5bdca2d680fd5e26e394a44b5cec9ac2b356169,3.145623411,No
0x32e6b7d57a7b2347c08df02889c69984890f8888,3.411540915,No
0xa838809f61c9244d0842450244e9beb648c97100,0.000187305,No
0x0ed354d12898cb1d91fa9289334a4ca61c5e100f,0.373909462,No
0xb3cb876176bce80b214a12591861ead4c0fd2039,388.541794,No
0x2701a010260914ce546bc86fa87a59afe6796f49,0.928140251,No
0x88f4e7e4cbd45eea378b5db15d112bc3a764be3d,45.8153255,No
0x501a42174a27896cb53bb5bb8c4dbfaee6b870c1,66.77958223,No
0xa444851e70a343e35a86fa67eead37a0f0453d28,40.61148298,No
0x079e0e504da14dece20bf7e4ddbb760948cb01b7,227.1449532,No
0x65026b8ab7786d8b8ab2eed219fde8171181d4b7,4.270244971,No
0xfb6da767c9c0bc533c9dbad31b0c97422ad234c1,125.3845357,No
0x0cab0680580c394a63152eb6fab11657978576f9,199.8,No
0xe728fa1c8f93f463d8023023ea1b8bdf3a02be7f,358.8165421,No
0x02f47f74dab57effb2cb59c96e850e0b73e85058,0.00014,No
0x0a93149115da5b0f6499f1e2b33f2cb87a27bb53,0.039979296,No
0x89c95a1972f970e5939b14c6c11ebdc444256487,200,No
0x58775c83f4846bc0c1e8d0d927ddfdf4bb6dbdea,126.6666667,No
0xe390aeb4321279af4cdd89e6cdf2ee0528d935f4,153.4888471,No
0xf2c3b0e53a9224d041e20b13d4f99b68cf62c5e0,14298.04149,No
0x3401dc45783bcb9a96cf63062c97ea3a2e59dacd,0.169154334,No
0x4faa693ba55e2ce00e2d85ba1b242f47a48c9a76,2.30173596,No
0x4c6fe571e30c84c7f63cef2a84e31666c07e2872,15585.52945,No
0xb2a22ff1de481366776c35b987d7e0861fa3bb31,0.923350067,No
0x2fd2df553868bc24fbf566aeea0dea1487092a6f,6.97157274,No
0xcf058b0c3908d8ea142a95521b6032e1652921cf,126204.0759,No
0x8aba01eb0180d4e905210f8b6075dda68e1e8672,19.14285714,No
0x56f0b2f4e7cdccff566ca2f412253ed0928a2395,0.000404961,No
0xe44d41b6100dd95591a224339f8bddee7177d849,6.702190558,No
0x77351913d09d55cc9d0d123462cd5300287f3539,1.11046988,No
0x8e4dd80ac6fdee8343866f622bacb1b1f88a250b,0.000142103,No
0xb8ce3fc4d0a60e9e28973d42435dac211b273b87,46214.53353,No
0x5f317587dc53d5999ebecaa3ba70bd5b555b7dd8,0.002811745,No
0xebf1f615a763c038d66dd33db305d884e53ac45c,90,No
0xccdf563525ec50173766b4dc25a5c080446478c1,9.721219157,No
0xe72ba59c7b2c21066c068ec7f018b96b1741cfed,0.000552986,No
0xb79252042f6639d02025ec881d52434cbe8cfb70,0.161157368,No
0x52af411f863fd97419b6e4decb3a68ffa9246806,59583.25674,No
0x7efe210736f016221b7c99ac03aa7306b50768c9,0.000158812,No
0x82fce2a77a0dea560bad6dfd5472aba491966565,0.000647378,No
0x881df8aa72cc26c12b1d95ca3279f766c651a503,0.000115529,No
0x922c09557ab47a8ad7bbfbdd9ed7361875a4bb47,237.4457503,No
0xb5395d0531a4ccbef0668a99baa28dd0ae258c8b,15612.71811,No
0xaf26f46d834656d949d73f5e998011b426ab0016,0.000121819,No
0xf7158d79a9939b880cc79dac9492a466d9d587a0,134699.91,No
0x342b7335c0887df5b730ce3341e2a5beb3a3b001,0.018157966,No
0x7f27be00427de0245e1114649b788aee50c0c2e4,0.000190472,No
0x75d912b6f7b90b627099d522ac2a826699f488bd,0.00083916,No
0xbfc4b8a8f3dbed01e94d27add00bf9cbc0e9a572,4.74E-05,No
0x7fe0b9383a9310deeb462522501f7b5fa986fa9f,0.001147039,No
0x47f11051915179f57e0f6b5ca33dfeeeb39837de,6.24E-05,No
0x84632a2daef98f07c1a8695ed5a65ab6db6ec231,2865.825791,No
0x9a14f3a46e4c1a6d63c688c0df43fb4946437ccc,0.000392248,No
0xad3df302c30ff5a31ff6546122bbfb46c1863173,0.00026226,No
0x28d10fe4e3dd05b5489bdeeba5c7c43de7d22efd,100.000032,No
0xdd563e003fd3c193b2866855fb43aab43ffe7b12,0.000257642,No
0x8e0d1481fa42e85b5c4ada8b170cc9e498fbc947,3.12E-05,No
0xaf09bbbcbdda82b1c0f8ab8338fb5d31290f2f62,4.62E-05,No
0x324cd3195fd8fde7877c3b419df16f93ed7e183b,0.000122468,No
0x240f4da7f3061c799e6c4136f1432d015edc4590,0.85365052,No
0xc96b45cd834c73e944b9de105880fef1708ad349,0.000536324,No
0x906c6efdeb1e06afc9551b9b9bcb6f7c720c7c01,604.8615059,No
0xa41ee84a2221cf2177f7f635da5cc8af22c7e834,0.011958681,No
0xde6a50c341c4a8a8ad9ac3cdd3f9918010e26dd5,0.000182458,No
0x14c99956f1d58c4b7d6eae814989d55ad43703e6,542.808389,No
0x1da047a3f53b787c0f6193437d2b8b4ee840250b,591.1305328,No
0x713d0cc6fd38c19b7630306a8778d330f2d34b41,0.000244157,No
0x990474dda87ba105fca92fd2eb08b9ba1b38aaca,0.017903405,No
0xed618cff31605a73c2c3d261437c907f2957079b,170.9533699,No
0xcd34b0b4a75b9bbf5dd2feae0b558438f64ec085,0.014700003,No
0x73085b79b41ce51d18d3e8c1181ddf0e8e3d7222,0.009441626,No
0x59402ca1dcf37988d1f8b6711ef2c4706c67c64c,0.000590765,No
0xb2ba179fbd3af6a5d428dc2615dfb301d5cfa124,8879.112059,No
0x6a8e1a25d7371d28688c7a18bc58a4e6309548c6,0.000233594,No
0x86558e9d7b0ea6e2fd75083772633827f918a2f4,0.000116101,No
0x6fb2f6ff8970ec383e1e8ceaa1e3ca10cd34341e,0.009123089,No
0xdde91cdc93d7a582ffac8107fb92b74b096bcf7f,0.000118052,No
0x8bfbc9549cab2f47231baa743d7ff82aa8e50150,6.00E-05,No
0x8fda249af3d924dc3a0a41aae82ff6664ac733b2,5.119188233,No
0x023a9b3287464800a45c4b174eaa6269ee6666b7,0.000463332,No
0x77938d5a016d1df77dc02cc0014e909e0a89f2e9,0.000554792,No
0x051becd5a02fd6e142a4c34db202257015cc9a10,0.000115676,No
0xa3b17613170b8be901c515ae73fede099cea3920,5.94E-05,No
0xf6eae088dd00ffae013b59b037ea6bb46f2f63e8,0.00041958,No
0x1be10e380ff8b07b158ce3cec44be57c733eafb7,1.16E-05,No
0x6ffcba9de109f22f214c3e9b2a0ee82e8a43f16a,0.000537545,No
0xee5c0c11e62be169f24831088fa669238cfe1ec4,0.000200769,No
0xca737be6c80fcc4739234eb9ae88f5e536d56ddf,0.000172141,No
0x267f70ddc7c29feb03e2417857aa2ef420157f5c,0.000113401,No
0x3b3eed719513ce6a219247b84a8ceedcba362ebf,2.07E-05,No
0x3afd24573144ea5d3d8dec56a7478159116f13ea,1.14E-05,No
0xce340a156e322d4e7d74210680c4e25fb9ebd6f8,5.66E-05,No
0x6244935864ff997717775b07d4efe4642254f62c,0.000168716,No
0xce2c956cb929aa36ad39cb28f82777d2bed02eb6,2.84E-05,No
0x27e1afb13a42bb9a57d3fd098ec08a7c8b9ff611,0.000112429,No
0xf787015c8b28baf529b1ebb329b05791b89ac201,0.000114097,No
0xa0377901f527e01bdb507d0a5818be27d111cf14,3.43E-05,No
0x0cccdc642ffeb639dd7122fd9c411cd1c7dc252c,0.000119434,No
0x4e417fb6c9689f2d54b92466bc98185781e13ad4,2.85E-05,No
0x36fd109b8ef7ecc978dd0915ac45d641fe999497,0.008264077,No
0x1ceea12c4d13bca4b21544afe28f3d82a93afe5f,4.21E-05,No
0x7199655f306512246460c0b7942dbacc0ff4f126,0.000167275,No
0x16a31000295d1846f16b8f1aee3aedc6b2cb730b,0.057474934,No
0x8d3c201e86cbd36aae431f14321e14821fe5909d,0.000570798,No
0x8c71a6d97734dff05f1002b879e221a17793638a,265.360436,No
0xe222cfe12a308977ce13f431eca897440f63033e,760.5073689,No
0x8ecc5d39cda8af51ac2607f24d0827602982dd0f,0.000118551,No
0xebc0fda7bac2a6310d1f6e7d71cff9705f4072e8,81.08691814,No
0x85ac675cad6057713edd867d9490db3574fc5737,0.001877028,No
0xd62be8e803804d4d40e5360f5814c443c65fdc99,0.000110013,No
0x909329ceb05a3e096b14599c7c79336cf85f4a6e,0.000163996,No
0x54ba5804b56d6aaaec5afefa022011d9b7d7997b,0.00041958,No
0xf15f84f330bf9a5aab85c8a8667bdc60e4af6fa0,6.09E-05,No
0x04588c376a55d7eecd6ff293110ca899366980af,0.000337893,No
0x8446c2f4a3bf66624a0aa4b5e46a6297f653efe9,9.92507314,No
0x7c42aa582fd7737a5e8ee36a72cb467032502c30,0.003548388,No
0x338e7ea52874b808f7661764ac9b5f1f9b6b1ea0,0.006424548,No
0xd731c620868b802a11b9fe574f96b389bb840aaf,5.18E-05,No
0x211d0c52c9522947ae2519348be87e660168130e,0.000105688,No
0xd818889199adbb7ac79b1b8059f46de62e81a55a,533.2522041,No
0x1731c0926b4e306ea8f2b379851ee255a314b5be,24836.57897,No
0x050064ef5f7920c31f85c95d49715d4a01176e48,0.000179535,No
0xd33f45936c980124f28c996e0b71547fbc2ece6a,0.000704043,No
0xe1d871aec7e3a99ec204939fce4743576e6a3309,0.000159113,No
0x7d3435c7436db76453d45500eacfd161989ca54e,0.000161201,No
0x9d026b3575ebee7852d07956e1ff8edd9bb3bd7f,4.990716843,No
0x04744f5fb8f41be2201893bbb90ecae70af48c0a,547966.7759,No
0x6390ccd94955c33e9169e383f685ce81fbd47679,2.61E-05,No
0x698d1cac7ec494c57b8967ebdd46ece1a20dfd22,0.000169571,No
0xe040bfcf570ae401daf95b95002a597f74868770,8.40E-05,No
0xe0a16074cb22dae8a05781977bc49a1445b822e8,16828.73849,No
0x9d4d021631cd0c4b63cc1248fdff85cbafa76409,1.83E-05,No
0x86ba4ae996aa8573f09cb036fd45838b33ac5bb8,5.06E-05,No
0xda74a4f3df11a55242e80885c8a301d5768bb34d,122.492612,No
0xc8f348828ac2e6e48db4bd575701da90ce9ebcc7,1.08E-05,No
0xe1b8188c2fa602c90d32cd10edf66b38274640f3,0.000151639,No
0x34fe5e9fcc34fcbf4cf909b5bc7167e27132cfb9,5.12E-05,No
0x977fe9596a8907f92df29c566654c2190c17ea46,9.12E-06,No
0x54c1dfbae1c401a8a97059dc90a0ef0a36b95db6,1167.121047,No
0xba713d8638c2b6790a58c683927bad6a39b68407,54833.14768,No
0x874a257164ef38398859cf54b218ce2f82e0654f,2.55E-05,No
0xe1b4c6e6c83186c93e098e6f7db575584f1d3366,7.61E-05,No
0x930e0d841e27fd88b85f4483416b5c8dca6c79b0,0.005986921,No
0x360cf9ec4b35511321691268ab67c690386e7cf7,65.59222886,No
0xe2fcb99e9d0cd4fc01a187d6c347491a2ef005bb,7.52E-05,No
0x22117d7c4da67a7b8d31f1c4784c3cd77fec9c9e,0.000560043,No
0x9048ad65e59661b470d7fc40225708eaf38d17ca,234.7055675,No
0x1e18e96b310492eff27684be1f07f089888101a9,8.93E-05,No
0xb85971b04fe023e961eab91d3c60c7eb4ab66a31,1333.166975,No
0xafc2772b7bcd24c48fe81f0c701c21d1c8419508,2.54E-05,No
0x383256fad3bd734aafac72be03f3b8420a451e5c,23.85319211,No
0x39cb3520f6347884d87b48c9fc511f9cd70845bc,0.000201148,No
0x213efa63571f3bf3d4e4c457bb27ba09f730d596,25296.59702,No
0xde3ea553bbd9fae9657a1dbf2206d32633f7c32f,0.000488811,No
0xfad3160bda3a5316fb109240c41c555a8486474f,0.000621662,No
0x30a9bdf6c028242a26f99270168217e8a2b1145f,197.3101527,No
0x5336eaf1e508d8776725fc66bbf94adb1da56b80,689.5409743,No
0x474bf0999d802bfa068bf9dd3d1c7c73034ca307,10.00001878,No
0x77ff5f5b778358cb8090d48c31eb6b819e92944c,0.00026862,No
0xb9b3c7767fe241f68546f1160008b951d84324a2,200.9481116,No
0x9f3b3e2bc75007b3feb6c057a127546cb8fad59a,96.90666708,No
0x2c47e26adc0e9fa34561e56ee1c615426737dd8b,242.5261191,No
0x125326b148ded3a5cbbb58a1d071164831be8a8d,6159.271701,No
0xd72cb798bcbd008b29a7557329945fbcdfac9d02,0.009069284,No
0xc38d2d22a64ab407d1a34e4a50ecbacfe079dc8e,0.000978385,No
0x6c428b4a5f1478278399481ac9f1d4f0fa0d7404,218321.5306,No
0x690269bed7d3092f292e247a46144abc870bbcd4,3185.1487,No
0xeed28f0afb6c423db5c360e0e26c84b012c59621,2.45E-05,No
0xeb30fa1c37e15bf056bd071b79fff4055e720eaa,47.92146401,No
0x9208785ee3c5e887094986cec5acf11bf44c60a3,2.57E-05,No
0xa7684e31464e3c589aac40d534f3b9a55a6ac079,508.4296613,No
0xe30e336dd2d98d8b07fedb26fe9357be25eca118,0.0001768,No
0x8241c6bb5c32dbbcb94d57cd9024a8da47a16daf,4.82E-05,No
0xc8f20ecde1884fe4d0e78afe6e3a1aba976c8587,115.9908876,No
0x5c3acc3dd80f4998e5d8e10868484d4bbb14a9a1,3.41E-05,No
0x86cc8704c8b8c1fb44ff28eaa7712dd4c57af6b3,9.47E-05,No
0x16164188792fe02a608c8cc58cffb164e8a8fb0c,9.59E-05,No
0x40568d0b8acfc7ffcd38a73c45d2650c5c85fee1,14980.66967,No
0x5a32b1999f30a96303f1a62d32d9fcb9aa882ce6,76225.00725,No
0xc9ff191cc7940f833ee555f9e6c03a3674c69bde,22.50613627,No
0x0c21fe678f5eb80497b5939c7767ceb1c21fbdd0,0.000249217,No
0x3a985653c9e363eff83cdb0fdb200b0ca9e6e485,0.000231006,No
0xd9992261e6125a2998d30d3f492dc25d0af98ed9,19.40193476,No
0xc186aa28928462ffdd96763b5f8b3c67da4fee3d,32.69618095,No
0xc580ac506bd2e9cd065d7becf9594ec0dd737b13,120.878157,No
0x3ad3f6faefbd80cc5f279a463aeba5f423b6640a,242.0201943,No
0xf416d7c747007807ffa7ce49a5ec6300a97bbc30,46.8649659,No
0xcb1a39edc2ecd30b6cdda538154d7bd22e20b4c9,0.001576867,No
0x1043cc0bc9a1788fa8c126da67bc45188725ec4d,4.023141427,No
0x51489717cc222369c5be8985ea33326c5a5d5c94,66.26757821,No
0x9a0b797e017e849719013e7a5ea3b4fc07171136,2.480596301,No
0xe6540f540738f7b975a7cedd81186dac8aac292e,4.00E-18,No
0xb7cfa675b96efd9dade850c2acc1a4d1e6498818,1.98E-05,No
0x77b6bb9012a9775c3752ef31619bd949a7beaf83,44.94959932,No
0x518bf2e9a4858123cfd7374d45800a5943d85812,45.17407878,No
0x719cb9520758fa718191b5e5c92a7d397896753d,2.83E-05,No
0x9a5b76ee6a98cbefafd92c93aeab1e4fffd4f892,5.66E-06,No
0x2ee25e1f58ad2ae3dede5c9810ee9e8d8bfc2bf6,479.8019756,No
0x6dcefeb4015441bd1cf62d5c24dee36fa7faab1c,4721.463992,No
0xcacfcbfa256d70a6a1c663ce0c09052b63d50769,1.44E-05,No
0x82b729a952e47d8b29e27e890ef84f730ea07e96,0.000207197,No
0x74850e8383590ef57f6a166431e7c827911732cf,4.55E-05,No
0x58617d224052b9dd785d6c4d1595de87759e9e4b,7.15E-05,No
0x5e5584321c8d5c34c4180d851d15f1e8704ca927,0.00021,No
0xccb0c076ca520e3fd227da225ae84dcef96bbf8e,8.73E-05,No
0x7142485a4d22c7947721c90cdbba39141d08d4c9,3.47E-05,No
0xbef291d06cc732bb7263d9ceb2e0560658231375,2.20E-05,No
0x9fc992e8f7fb8a99b0392bfbfb8ed97101149ec4,632.7958543,No
0x4c6b0e16d1c5c98f20d91ecbdc0a65653f8340e2,0.000379474,No
0x608c3c4729f99896853f2907ee41a5f7d61b98be,102.5228129,No
0x6cf83fe2db8a4f40ff98f9fe3e6315f3dcd5cbf6,324.7255016,No
0x9f74cb711204f0d5adb8bb5966e4725b0f78ba0b,1.40E-05,No
0x48354348c77d8f58918c6d431af05474d51e4ec2,4.23E-05,No
0xb000058298ac2d15c336c8627f4c5c450c16bb7c,3411.303017,No
0xe37181d00a690766bc499a49ffcfb74c00679724,0.000476202,No
0x044fdd67f999be204cec0b8bb44a2828982677f9,8.93E-05,No
0xe0f03ef8b9e55dd2485ca8ba41a6c56c4ccb0a2a,0.95200987,No
0xd531146df1c5c24667168cb64f35575a8caf83ee,0.000268305,No
0xe98dc2f5ad89fbe4b491c5e9cc78e2dbed516b78,19.7172074,No
0xce0e278f9ea918390ea28a6bf7530a3c5a7cfe6e,400.8200941,No
0xdd49a5b96319cb9c5bd20dbdc0302fce1ed14b4c,18.10665006,No
0x8678d0b324d2fe48af10a977d20feab01cd5c3cb,153.9539874,No
